4  190.00  0.00 235.00  0.00 205.00  0.00 220.00  0.00 11.16955 
4  190.00  0.00 220.00  0.00 200.00  0.00 210.00  0.00 17.52194 
4  190.00  0.00 205.00  0.00 195.00  0.00 200.00  0.00 40.88608 
4  195.00  0.00 225.00  0.00 205.00  0.00 215.00  0.00 19.14534 
4  195.00  0.00 210.00  0.00 200.00  0.00 205.00  0.00 36.38847 
4  200.00  0.00 230.00  0.00 210.00  0.00 220.00  0.00 19.29164 
4  200.00  0.00 215.00  0.00 205.00  0.00 210.00  0.00 41.04305 
4  205.00  0.00 235.00  0.00 215.00  0.00 225.00  0.00 17.97898 
4  205.00  0.00 220.00  0.00 210.00  0.00 215.00  0.00 41.63601 
4  210.00  0.00 225.00  0.00 215.00  0.00 220.00  0.00 39.63395 
4  215.00  0.00 230.00  0.00 220.00  0.00 225.00  0.00 39.65328 
4  220.00  0.00 235.00  0.00 225.00  0.00 230.00  0.00 36.48402 
0
0
0
0
